type,fixed acidity,citric acid,residual sugar,free sulfur dioxide,total sulfur dioxide,density,volatile acidity,chlorides,sulphates,pH,alcohol,quality_label
red,10.0,0.43,2.3,15.0,31.0,0.9966,0.73,0.059,0.57,3.15,11.0,0
red,11.3,0.45,2.0,6.0,15.0,0.9988,0.34,0.082,0.66,2.94,9.2,1
red,6.9,0.24,2.5,30.0,45.0,0.9959,0.4,0.083,0.58,3.26,10.0,0
red,8.2,0.21,1.7,5.0,13.0,0.9968,0.73,0.074,0.52,3.2,9.5,0
red,9.8,0.34,2.0,32.0,151.0,0.998,1.24,0.079,0.53,3.15,9.5,0
red,8.2,0.21,1.7,5.0,13.0,0.9968,0.73,0.074,0.52,3.2,9.5,0
red,10.8,0.41,2.2,7.0,17.0,0.9984,0.4,0.084,0.67,3.08,9.3,1
red,9.3,0.39,2.2,12.0,31.0,0.9984,0.41,0.064,0.65,3.26,10.2,0
red,10.8,0.41,2.2,7.0,17.0,0.9984,0.4,0.084,0.67,3.08,9.3,1
red,8.6,0.11,2.3,12.0,31.0,0.9979,0.8,0.084,0.48,3.4,9.9,0
red,8.3,0.1,2.6,45.0,87.0,0.9983,0.78,0.081,0.53,3.48,10.0,0
red,10.8,0.45,3.3,20.0,49.0,0.9972,0.26,0.06,0.54,3.13,9.6,0
red,13.3,0.58,1.9,15.0,40.0,1.0004,0.43,0.07,0.49,3.06,9.0,0
red,8.0,0.23,2.2,16.0,29.0,0.9962,0.45,0.094,0.49,3.21,10.2,1
red,8.5,0.31,2.25,32.0,58.0,0.998,0.46,0.078,0.54,3.33,9.8,0
red,8.1,0.23,2.6,5.0,15.0,0.997,0.78,0.059,0.56,3.37,11.3,0
red,9.8,0.32,2.3,35.0,152.0,0.998,0.98,0.078,0.48,3.25,9.4,0
red,8.1,0.23,2.6,5.0,15.0,0.997,0.78,0.059,0.56,3.37,11.3,0
red,7.1,0.18,1.8,13.0,40.0,0.997,0.65,0.07,0.6,3.44,9.1,0
red,9.1,0.23,3.1,13.0,38.0,0.9998,0.64,0.095,0.59,3.28,9.7,0
red,7.7,0.04,1.6,4.0,9.0,0.9962,0.66,0.039,0.47,3.4,9.4,0
red,7.4,0.0,4.25,5.0,14.0,0.9966,1.185,0.097,0.54,3.63,10.7,0
red,9.2,0.24,2.6,12.0,93.0,0.9998,0.92,0.087,0.54,3.48,9.8,0
red,9.0,0.32,2.8,21.0,122.0,0.9984,0.48,0.084,0.62,3.32,9.4,0
red,9.0,0.31,2.7,24.0,125.0,0.9984,0.47,0.084,0.61,3.31,9.4,0
red,5.1,0.02,1.3,18.0,44.0,0.9921,0.47,0.034,0.62,3.9,12.8,1
red,7.0,0.02,2.1,8.0,25.0,0.9972,0.65,0.066,0.67,3.47,9.5,1
red,7.0,0.02,2.1,8.0,25.0,0.9972,0.65,0.066,0.67,3.47,9.5,1
red,9.4,0.28,3.2,18.0,72.0,1.0001,0.615,0.087,0.53,3.31,9.7,0
red,11.8,0.55,2.1,5.0,19.0,0.9986,0.38,0.071,0.62,3.11,10.8,1
red,10.6,0.43,2.9,26.0,88.0,0.9984,1.02,0.076,0.57,3.08,10.1,1
red,7.0,0.02,2.1,8.0,25.0,0.9972,0.65,0.066,0.67,3.47,9.5,1
red,7.0,0.02,2.1,9.0,23.0,0.997,0.64,0.067,0.67,3.47,9.4,1
red,7.5,0.48,2.6,22.0,84.0,0.9972,0.38,0.073,0.7,3.32,9.6,0
red,9.1,0.04,1.6,4.0,14.0,0.998,0.765,0.078,0.54,3.29,9.7,0
red,7.0,0.08,2.0,10.0,19.0,0.9956,0.78,0.093,0.47,3.4,10.0,0
red,7.4,0.19,3.0,16.0,37.0,0.9966,0.49,0.077,0.51,3.37,10.5,0
red,7.8,0.12,2.5,11.0,35.0,0.996,0.545,0.068,0.61,3.34,11.6,1
red,9.7,0.47,1.6,13.0,33.0,0.9983,0.31,0.062,0.66,3.27,10.0,1
red,10.6,0.43,2.8,21.0,84.0,0.9985,1.025,0.08,0.57,3.06,10.1,0
red,8.9,0.34,3.0,16.0,112.0,0.9998,0.565,0.093,0.61,3.38,9.5,0
red,8.7,0.0,3.2,13.0,33.0,0.9992,0.69,0.084,0.45,3.36,9.4,0
red,8.0,0.36,2.3,10.0,48.0,0.9976,0.43,0.075,0.46,3.34,9.4,0
red,9.9,0.28,2.6,21.0,77.0,0.998,0.74,0.078,0.51,3.28,9.8,0
red,7.2,0.18,2.7,13.0,34.0,0.9967,0.49,0.069,0.48,3.29,9.2,1
red,8.0,0.36,2.3,10.0,48.0,0.9976,0.43,0.075,0.46,3.34,9.4,0
red,7.6,0.11,2.6,12.0,49.0,0.9968,0.46,0.079,0.57,3.21,10.0,0
red,8.4,0.04,2.0,10.0,22.0,0.9976,0.56,0.082,0.44,3.22,9.6,0
red,7.1,0.0,3.9,17.0,45.0,0.9976,0.66,0.086,0.54,3.46,9.5,0
red,8.4,0.04,2.0,10.0,22.0,0.9976,0.56,0.082,0.44,3.22,9.6,0
red,8.9,0.24,2.85,35.0,106.0,0.9982,0.48,0.094,0.53,3.1,9.2,0
red,7.6,0.08,2.7,15.0,48.0,0.9968,0.42,0.084,0.59,3.21,10.0,0
red,7.5,0.1,3.1,5.0,12.0,0.9958,1.115,0.086,0.6,3.54,11.2,0
red,9.0,0.17,3.0,5.0,13.0,0.9976,0.66,0.077,0.55,3.29,10.4,0
red,8.1,0.09,2.8,18.0,49.0,0.9994,0.72,0.084,0.72,3.43,11.1,1
red,6.4,0.02,1.8,4.0,11.0,0.997,0.57,0.067,0.68,3.46,9.5,0
red,6.4,0.02,1.8,4.0,11.0,0.997,0.57,0.067,0.68,3.46,9.5,0
red,6.4,0.03,3.2,27.0,58.0,0.995,0.865,0.071,0.49,3.61,12.7,1
red,8.9,0.13,3.45,4.0,14.0,0.9994,0.875,0.088,0.52,3.44,11.5,0
red,7.3,0.03,2.1,10.0,19.0,0.9966,0.835,0.092,0.47,3.39,9.6,0
red,7.0,0.34,2.7,16.0,72.0,0.998,0.45,0.082,0.6,3.55,9.5,0
red,7.7,0.2,2.0,9.0,39.0,0.9987,0.56,0.075,0.62,3.48,9.3,0
red,7.7,0.1,2.1,11.0,22.0,0.9963,0.965,0.112,0.5,3.26,9.5,0
red,7.7,0.1,2.1,11.0,22.0,0.9963,0.965,0.112,0.5,3.26,9.5,0
red,8.2,0.0,2.5,19.0,58.0,1.0002,0.59,0.093,0.65,3.5,9.3,1
red,9.0,0.23,2.8,28.0,104.0,0.9983,0.46,0.092,0.56,3.1,9.2,0
red,9.0,0.0,2.4,19.0,38.0,0.999,0.69,0.088,0.6,3.35,9.3,0
red,8.3,0.29,4.2,12.0,16.0,0.9965,0.76,0.075,0.68,3.45,11.5,1
red,9.2,0.24,2.6,28.0,139.0,0.99788,0.53,0.078,0.57,3.21,9.5,0
red,6.5,0.0,1.9,9.0,18.0,0.9972,0.615,0.065,0.65,3.46,9.2,0
red,11.6,0.58,2.8,25.0,101.0,1.00024,0.41,0.096,0.53,3.13,10.0,0
red,11.1,0.54,2.7,21.0,101.0,1.0001,0.39,0.095,0.51,3.13,9.5,0
red,7.3,0.18,2.1,12.0,28.0,0.99768,0.51,0.07,0.73,3.52,9.5,1
red,8.2,0.38,2.5,12.0,57.0,0.9978,0.34,0.08,0.47,3.3,9.0,1
red,8.6,0.4,2.6,16.0,68.0,0.99782,0.33,0.083,0.48,3.3,9.4,0
red,7.2,0.18,2.1,12.0,31.0,0.99761,0.5,0.071,0.72,3.52,9.6,1
red,7.3,0.18,2.1,12.0,28.0,0.99768,0.51,0.07,0.73,3.52,9.5,1
red,8.3,0.1,2.9,17.0,40.0,0.99803,0.65,0.089,0.55,3.29,9.5,0
red,8.3,0.1,2.9,17.0,40.0,0.99803,0.65,0.089,0.55,3.29,9.5,0
red,7.6,0.13,2.5,24.0,66.0,0.99785,0.54,0.097,0.61,3.39,9.4,0
red,8.3,0.1,2.9,17.0,40.0,0.99803,0.65,0.089,0.55,3.29,9.5,0
red,7.8,0.07,1.9,22.0,47.0,0.99525,0.91,0.058,0.43,3.51,10.7,1
red,6.3,0.01,2.0,15.0,33.0,0.99488,0.98,0.057,0.46,3.6,11.2,1
red,8.1,0.0,2.2,10.0,31.0,0.99656,0.87,0.084,0.5,3.25,9.8,0
red,8.1,0.0,2.2,10.0,31.0,0.99656,0.87,0.084,0.5,3.25,9.8,0
red,8.8,0.21,2.5,33.0,88.0,0.99823,0.42,0.092,0.52,3.19,9.2,0
red,9.0,0.25,2.8,9.0,104.0,0.99779,0.58,0.075,0.57,3.23,9.7,0
red,9.3,0.26,2.0,5.0,35.0,0.99738,0.655,0.096,0.42,3.25,9.6,0
red,8.8,0.0,1.7,8.0,19.0,0.99701,0.7,0.069,0.53,3.31,10.0,1
red,9.3,0.26,2.0,5.0,35.0,0.99738,0.655,0.096,0.42,3.25,9.6,0
red,9.1,0.11,2.8,11.0,44.0,0.99888,0.68,0.093,0.55,3.31,9.5,1
red,9.2,0.1,3.0,12.0,48.0,0.99888,0.67,0.091,0.54,3.31,9.5,1
red,8.8,0.18,2.9,12.0,74.0,0.99738,0.59,0.089,0.54,3.14,9.4,0
red,7.5,0.32,2.7,13.0,98.0,0.99938,0.6,0.103,0.62,3.45,9.5,0
red,7.1,0.02,2.3,24.0,94.0,0.99744,0.59,0.082,0.53,3.55,9.7,1
red,7.9,0.01,1.9,7.0,32.0,0.99668,0.72,0.076,0.54,3.39,9.6,0
red,7.1,0.02,2.3,24.0,94.0,0.99744,0.59,0.082,0.53,3.55,9.7,1
red,9.4,0.26,2.4,23.0,143.0,0.9978,0.685,0.082,0.55,3.28,9.4,0
red,9.5,0.27,2.3,23.0,144.0,0.99782,0.57,0.082,0.55,3.27,9.4,0
red,7.2,0.0,3.0,7.0,16.0,0.99586,1.0,0.102,0.46,3.43,10.0,0
red,8.3,0.3,3.4,7.0,34.0,0.99788,0.43,0.079,0.61,3.36,10.5,0
red,7.1,0.03,2.6,21.0,92.0,0.99745,0.52,0.076,0.6,3.5,9.8,0
red,6.5,0.14,2.4,9.0,37.0,0.99732,0.46,0.114,0.65,3.66,9.8,0
red,9.0,0.05,2.4,26.0,96.0,0.99814,0.82,0.081,0.53,3.36,10.0,0
red,6.5,0.14,2.4,9.0,37.0,0.99732,0.46,0.114,0.65,3.66,9.8,0
red,7.1,0.01,2.5,20.0,85.0,0.99746,0.59,0.077,0.59,3.55,9.8,0
red,9.9,0.41,2.3,11.0,61.0,0.9982,0.35,0.083,0.5,3.21,9.5,0
red,9.9,0.41,2.3,11.0,61.0,0.9982,0.35,0.083,0.5,3.21,9.5,0
red,10.0,0.24,2.2,19.0,58.0,0.9991,0.56,0.079,0.56,3.18,10.1,1
red,10.0,0.24,2.2,19.0,58.0,0.9991,0.56,0.079,0.56,3.18,10.1,1
red,8.6,0.17,2.9,21.0,119.0,0.998,0.63,0.099,0.52,3.09,9.3,0
red,7.4,0.43,2.6,18.0,82.0,0.99708,0.37,0.082,0.68,3.33,9.7,1
red,8.8,0.17,2.9,25.0,130.0,0.99818,0.64,0.084,0.54,3.23,9.6,0
red,7.1,0.02,2.5,17.0,87.0,0.99745,0.61,0.081,0.6,3.48,9.7,1
red,7.7,0.0,2.6,7.0,13.0,0.99639,0.6,0.055,0.56,3.38,10.8,0
red,10.1,0.54,2.3,7.0,26.0,0.99531,0.27,0.065,0.53,3.17,12.5,1
red,8.7,0.31,2.5,24.0,64.0,0.99746,0.46,0.126,0.74,3.1,9.6,0
red,9.3,0.44,1.6,21.0,42.0,0.99526,0.37,0.038,0.81,3.24,10.8,1
red,9.4,0.34,3.6,5.0,14.0,0.9987,0.5,0.082,0.52,3.29,10.7,1
red,9.4,0.34,3.6,5.0,14.0,0.9987,0.5,0.082,0.52,3.29,10.7,1
red,7.2,0.08,4.0,26.0,108.0,0.99641,0.61,0.082,0.51,3.25,9.4,0
red,8.6,0.09,3.3,8.0,17.0,0.99735,0.55,0.068,0.44,3.23,10.0,0
red,5.1,0.0,1.7,14.0,86.0,0.99264,0.585,0.044,0.94,3.56,12.9,1
red,7.7,0.08,2.5,14.0,46.0,0.9971,0.56,0.114,0.66,3.24,9.6,1
red,8.4,0.22,2.7,4.0,18.0,0.99682,0.52,0.084,0.57,3.26,9.9,1
red,8.2,0.4,2.4,4.0,10.0,0.99356,0.28,0.052,0.7,3.33,12.8,1
red,8.4,0.39,2.0,4.0,10.0,0.99386,0.25,0.041,0.71,3.27,12.5,1
red,8.2,0.4,2.4,4.0,10.0,0.99356,0.28,0.052,0.7,3.33,12.8,1
red,7.6,0.31,2.8,4.0,15.0,0.99693,0.48,0.07,0.55,3.22,10.3,1
red,7.3,0.1,2.6,4.0,14.0,0.99562,0.49,0.068,0.47,3.3,10.5,0
red,12.9,0.55,2.8,7.0,24.0,1.00012,0.5,0.072,0.68,3.09,10.9,1
red,10.8,0.33,2.5,20.0,38.0,0.99818,0.45,0.099,0.71,3.24,10.8,0
red,6.9,0.24,2.1,4.0,7.0,0.99462,0.39,0.102,0.58,3.44,11.4,0
red,12.6,0.54,2.8,19.0,41.0,0.99939,0.41,0.103,0.76,3.21,11.3,1
red,10.8,0.33,2.5,20.0,38.0,0.99818,0.45,0.099,0.71,3.24,10.8,0
red,9.8,0.19,3.2,8.0,30.0,0.9984,0.51,0.081,0.58,3.23,10.5,1
red,10.8,0.42,1.6,19.0,27.0,0.99545,0.29,0.084,0.73,3.28,11.9,1
red,7.1,0.0,2.35,21.0,47.0,0.99632,0.715,0.071,0.45,3.29,9.4,0
red,9.1,0.15,3.2,9.0,59.0,0.99976,0.66,0.097,0.54,3.28,9.6,0
red,7.0,0.0,1.9,9.0,22.0,0.99606,0.685,0.099,0.6,3.34,9.7,0
red,4.9,0.0,2.1,16.0,42.0,0.99154,0.42,0.048,0.74,3.71,14.0,1
red,6.7,0.13,2.0,15.0,36.0,0.9973,0.54,0.076,0.64,3.61,9.8,0
red,6.7,0.13,2.0,15.0,36.0,0.9973,0.54,0.076,0.64,3.61,9.8,0
red,7.1,0.28,2.8,6.0,16.0,0.99682,0.48,0.068,0.53,3.24,10.3,0
red,7.1,0.14,2.8,15.0,37.0,0.99624,0.46,0.076,0.49,3.36,10.7,0
red,7.5,0.34,2.3,4.0,8.0,0.9951,0.27,0.05,0.64,3.4,11.0,1
red,7.1,0.14,2.8,15.0,37.0,0.99624,0.46,0.076,0.49,3.36,10.7,0
red,7.8,0.09,2.3,34.0,45.0,0.99417,0.57,0.065,0.74,3.46,12.7,2
red,5.9,0.08,2.1,16.0,24.0,0.99376,0.61,0.071,0.77,3.56,11.1,1
red,7.5,0.07,2.5,5.0,9.0,0.99632,0.685,0.058,0.55,3.38,10.9,0
red,5.9,0.08,2.1,16.0,24.0,0.99376,0.61,0.071,0.77,3.56,11.1,1
red,8.8,0.26,1.6,16.0,23.0,0.99694,0.685,0.088,0.47,3.32,9.4,0
red,7.6,0.1,1.5,27.0,55.0,0.99655,0.665,0.066,0.51,3.39,9.3,0
red,10.1,0.35,1.6,9.0,28.0,0.99672,0.31,0.075,0.83,3.24,11.2,1
red,6.0,0.04,2.2,13.0,26.0,0.99647,0.5,0.092,0.47,3.46,10.0,0
red,11.1,0.47,2.65,9.0,34.0,0.99736,0.42,0.085,0.77,3.24,12.1,1
red,6.6,0.0,3.0,21.0,31.0,0.99629,0.66,0.115,0.63,3.45,10.3,0
red,10.6,0.45,2.6,34.0,68.0,0.99708,0.5,0.119,0.72,3.23,10.9,1
red,7.1,0.35,2.0,9.0,92.0,0.9963,0.685,0.088,0.62,3.28,9.4,0
red,9.9,0.46,1.7,26.0,42.0,0.9959,0.25,0.062,0.83,3.18,10.6,1
red,6.4,0.21,1.8,14.0,31.0,0.99689,0.64,0.081,0.66,3.59,9.8,0
red,6.4,0.21,1.8,14.0,31.0,0.99689,0.64,0.081,0.66,3.59,9.8,0
red,7.4,0.16,1.8,12.0,39.0,0.9977,0.68,0.078,0.7,3.5,9.9,1
red,6.4,0.21,1.8,14.0,31.0,0.99689,0.64,0.081,0.66,3.59,9.8,0
red,6.4,0.21,1.6,12.0,32.0,0.99689,0.63,0.08,0.66,3.58,9.8,0
red,9.3,0.44,1.9,9.0,22.0,0.99708,0.43,0.085,0.55,3.28,9.5,0
red,9.3,0.44,1.9,9.0,22.0,0.99708,0.43,0.085,0.55,3.28,9.5,0
red,8.0,0.32,2.5,26.0,122.0,0.99801,0.42,0.08,1.07,3.22,9.7,0
red,9.3,0.39,1.5,41.0,55.0,0.99652,0.36,0.08,0.73,3.47,10.9,1
red,9.3,0.39,1.5,41.0,55.0,0.99652,0.36,0.08,0.73,3.47,10.9,1
red,7.6,0.02,2.5,10.0,14.0,0.99538,0.735,0.071,0.71,3.51,11.7,1
red,9.3,0.39,1.5,41.0,55.0,0.99652,0.36,0.08,0.73,3.47,10.9,1
red,8.2,0.34,2.5,16.0,47.0,0.99594,0.26,0.073,0.78,3.4,11.3,1
red,11.7,0.47,1.7,17.0,32.0,0.99686,0.28,0.054,0.67,3.15,10.6,1
red,6.8,0.22,1.8,15.0,24.0,0.99438,0.56,0.074,0.82,3.4,11.2,1
red,7.2,0.06,2.7,15.0,85.0,0.99746,0.62,0.077,0.54,3.51,9.5,0
red,5.8,0.66,2.0,15.0,88.0,0.99357,1.01,0.039,0.6,3.66,11.5,1
red,7.5,0.32,2.7,7.0,25.0,0.99628,0.42,0.067,0.44,3.24,10.4,0
red,7.2,0.06,2.5,17.0,84.0,0.99746,0.62,0.078,0.53,3.51,9.7,0
red,7.2,0.06,2.7,15.0,85.0,0.99746,0.62,0.077,0.54,3.51,9.5,0
red,7.2,0.07,2.6,16.0,86.0,0.99748,0.635,0.077,0.54,3.51,9.7,0
red,6.8,0.22,2.3,13.0,24.0,0.99438,0.49,0.071,0.83,3.41,11.3,1
red,6.9,0.23,2.0,13.0,22.0,0.99438,0.51,0.072,0.84,3.4,11.2,1
red,6.8,0.22,1.8,15.0,24.0,0.99438,0.56,0.074,0.82,3.4,11.2,1
red,7.6,0.03,2.0,27.0,43.0,0.99578,0.63,0.08,0.64,3.44,10.9,1
red,7.7,0.01,2.1,31.0,43.0,0.99371,0.715,0.064,0.57,3.41,11.8,1
red,6.9,0.03,1.5,36.0,46.0,0.99522,0.56,0.086,0.57,3.53,10.6,0
red,7.3,0.24,2.0,28.0,48.0,0.99576,0.35,0.067,0.54,3.43,10.0,0
red,9.1,0.37,1.6,6.0,10.0,0.99552,0.21,0.067,0.58,3.23,11.1,1
red,10.4,0.46,2.1,6.0,10.0,0.99664,0.38,0.104,0.65,3.12,11.8,1
red,8.8,0.4,2.8,7.0,16.0,0.99614,0.31,0.109,0.79,3.31,11.8,1
red,7.1,0.0,2.2,7.0,14.0,0.99517,0.47,0.067,0.58,3.4,10.9,0
red,7.7,0.01,2.1,31.0,43.0,0.99371,0.715,0.064,0.57,3.41,11.8,1
red,8.8,0.19,4.0,30.0,69.0,0.99787,0.61,0.094,0.5,3.22,10.0,1
red,7.2,0.04,2.5,18.0,88.0,0.99745,0.6,0.076,0.55,3.53,9.5,0
red,9.2,0.18,1.6,10.0,21.0,0.99576,0.56,0.078,0.49,3.15,9.9,0
red,7.6,0.0,2.1,30.0,35.0,0.99533,0.715,0.068,0.65,3.48,11.4,1
red,7.2,0.04,2.5,18.0,88.0,0.99745,0.6,0.076,0.55,3.53,9.5,0
red,8.8,0.19,4.0,30.0,69.0,0.99787,0.61,0.094,0.5,3.22,10.0,1
red,8.9,0.14,2.5,9.0,30.0,0.99824,0.75,0.086,0.64,3.34,10.5,0
red,9.0,0.12,2.4,8.0,28.0,0.99836,0.8,0.083,0.65,3.33,10.4,1
red,10.7,0.38,2.6,29.0,56.0,0.99577,0.52,0.066,0.79,3.15,12.1,1
red,6.8,0.0,2.5,32.0,64.0,0.99491,0.57,0.072,0.56,3.43,11.2,1
red,7.2,0.24,2.0,30.0,52.0,0.99576,0.34,0.071,0.58,3.44,10.1,0
red,7.2,0.03,2.3,16.0,86.0,0.99743,0.66,0.078,0.57,3.53,9.7,0
red,10.1,0.23,1.9,10.0,18.0,0.99774,0.45,0.082,0.65,3.22,9.3,1
red,7.2,0.03,2.3,16.0,86.0,0.99743,0.66,0.078,0.57,3.53,9.7,0
red,7.2,0.03,2.2,17.0,88.0,0.99745,0.63,0.08,0.58,3.53,9.8,1
red,7.1,0.01,2.3,27.0,43.0,0.9955,0.59,0.08,0.58,3.42,10.7,1
red,8.3,0.39,2.4,17.0,43.0,0.99444,0.31,0.078,0.77,3.31,12.5,1
red,7.1,0.01,2.3,27.0,43.0,0.9955,0.59,0.08,0.58,3.42,10.7,1
red,8.3,0.39,2.4,17.0,43.0,0.99444,0.31,0.078,0.77,3.31,12.5,1
red,8.3,0.02,3.4,6.0,11.0,0.99892,1.02,0.084,0.49,3.48,11.0,0
red,8.9,0.36,2.6,10.0,39.0,0.99562,0.31,0.056,0.69,3.4,11.8,0
red,7.4,0.1,2.4,16.0,33.0,0.99736,0.635,0.08,0.69,3.58,10.8,1
red,7.4,0.1,2.4,16.0,33.0,0.99736,0.635,0.08,0.69,3.58,10.8,1
red,9.2,0.2,3.0,15.0,115.0,0.998,0.58,0.081,0.59,3.23,9.5,0
red,7.2,0.27,2.6,12.0,78.0,0.9964,0.54,0.084,0.71,3.39,11.0,0
red,6.1,0.0,2.2,6.0,9.0,0.9948,0.56,0.079,0.54,3.59,11.5,1
red,7.4,0.13,2.4,34.0,61.0,0.99528,0.52,0.078,0.59,3.43,10.8,1
red,7.3,0.39,1.2,7.0,11.0,0.99331,0.305,0.059,0.52,3.29,11.5,1
red,9.3,0.48,3.8,3.0,11.0,0.99577,0.38,0.132,0.57,3.23,13.2,1
red,10.0,0.44,2.9,4.0,8.0,0.99674,0.46,0.065,0.62,3.33,12.2,1
red,7.3,0.39,1.2,7.0,11.0,0.99331,0.305,0.059,0.52,3.29,11.5,1
red,8.6,0.4,2.2,3.0,6.0,0.99512,0.315,0.079,0.67,3.27,11.9,1
red,8.4,0.32,2.2,32.0,79.0,0.9964,0.36,0.081,0.72,3.3,11.0,1
red,8.4,0.12,1.8,38.0,46.0,0.99504,0.62,0.072,0.89,3.38,11.8,1
red,9.6,0.37,2.3,10.0,23.0,0.99786,0.41,0.091,0.56,3.24,10.5,0
red,8.4,0.32,2.2,32.0,79.0,0.9964,0.36,0.081,0.72,3.3,11.0,1
red,8.4,0.12,1.8,38.0,46.0,0.99504,0.62,0.072,0.89,3.38,11.8,1
red,8.6,0.27,2.3,14.0,28.0,0.99516,0.47,0.055,0.8,3.18,11.2,0
red,8.6,0.36,1.9,53.0,77.0,0.99604,0.22,0.064,0.87,3.47,11.0,1
red,9.4,0.33,2.3,52.0,73.0,0.99786,0.24,0.061,0.9,3.47,10.2,1
red,8.4,0.19,2.2,11.0,75.0,0.99736,0.67,0.093,0.59,3.2,9.2,0
red,8.6,0.27,2.3,14.0,28.0,0.99516,0.47,0.055,0.8,3.18,11.2,0
red,8.7,0.38,3.3,10.0,19.0,0.99468,0.33,0.063,0.73,3.3,12.0,1
red,6.6,0.01,1.9,8.0,25.0,0.99746,0.61,0.08,0.73,3.69,10.5,0
red,7.4,0.01,2.0,13.0,38.0,0.99748,0.61,0.074,0.65,3.48,9.8,0
red,7.6,0.29,1.9,29.0,66.0,0.9971,0.4,0.078,0.59,3.45,9.5,1
red,7.4,0.01,2.0,13.0,38.0,0.99748,0.61,0.074,0.65,3.48,9.8,0
red,6.6,0.01,1.9,8.0,25.0,0.99746,0.61,0.08,0.73,3.69,10.5,0
red,8.8,0.38,2.3,19.0,72.0,0.99543,0.3,0.06,0.72,3.39,11.8,1
red,8.8,0.38,2.3,19.0,72.0,0.99543,0.3,0.06,0.72,3.39,11.8,1
red,12.0,0.5,1.4,6.0,26.0,0.99791,0.63,0.071,0.6,3.07,10.4,0
red,7.2,0.38,2.8,23.0,42.0,0.99356,0.38,0.068,0.72,3.34,12.9,1
red,6.2,0.17,1.6,7.0,11.0,0.99425,0.46,0.073,0.54,3.61,11.4,0
red,9.6,0.52,2.2,13.0,25.0,0.99509,0.33,0.074,0.76,3.36,12.4,1
red,10.1,0.4,2.6,13.0,52.0,0.99834,0.43,0.092,0.64,3.22,10.0,1
red,9.8,0.34,2.3,10.0,45.0,0.99864,0.5,0.094,0.6,3.24,9.7,1
red,8.3,0.49,3.8,11.0,24.0,0.99498,0.3,0.09,0.64,3.27,12.1,1
red,10.2,0.42,2.0,7.0,20.0,0.99566,0.44,0.071,0.79,3.14,11.1,1
red,10.2,0.58,4.1,11.0,24.0,0.99745,0.44,0.092,0.99,3.29,12.0,1
red,8.3,0.48,2.1,6.0,12.0,0.99408,0.28,0.093,0.62,3.26,12.4,1
red,8.9,0.45,1.8,10.0,21.0,0.99552,0.12,0.075,0.76,3.41,11.9,1
red,8.9,0.45,1.8,10.0,21.0,0.99552,0.12,0.075,0.76,3.41,11.9,1
red,8.9,0.45,1.8,10.0,21.0,0.99552,0.12,0.075,0.76,3.41,11.9,1
red,8.3,0.48,2.1,6.0,12.0,0.99408,0.28,0.093,0.62,3.26,12.4,1
red,8.2,0.4,2.2,6.0,10.0,0.99536,0.31,0.058,0.68,3.31,11.2,1
red,10.2,0.48,2.1,5.0,9.0,0.99458,0.34,0.052,0.69,3.2,12.1,1
red,7.6,0.4,2.7,6.0,11.0,0.99538,0.43,0.082,0.54,3.44,12.2,1
red,8.5,0.52,1.9,9.0,23.0,0.99648,0.21,0.09,0.67,3.36,10.4,0
red,9.0,0.52,2.1,5.0,10.0,0.99568,0.36,0.111,0.62,3.31,11.3,1
red,9.5,0.52,2.0,12.0,51.0,0.99613,0.37,0.088,0.58,3.29,11.1,1
red,6.4,0.12,2.3,25.0,36.0,0.99519,0.57,0.12,0.71,3.47,11.3,1
red,8.0,0.05,2.0,12.0,32.0,0.99735,0.59,0.089,0.61,3.36,10.0,0
red,8.5,0.27,1.9,18.0,38.0,0.99518,0.47,0.058,0.85,3.16,11.1,1
red,7.1,0.14,1.6,7.0,18.0,0.99592,0.56,0.078,0.62,3.27,9.3,0
red,6.6,0.02,2.1,6.0,16.0,0.99654,0.57,0.115,0.69,3.38,9.5,0
red,8.8,0.39,2.0,20.0,27.0,0.99546,0.27,0.1,0.69,3.15,11.2,1
red,8.5,0.27,1.9,18.0,38.0,0.99518,0.47,0.058,0.85,3.16,11.1,1
red,8.3,0.4,2.4,24.0,48.0,0.99554,0.34,0.065,0.86,3.34,11.0,1
red,9.0,0.41,2.4,6.0,10.0,0.99604,0.38,0.103,0.58,3.13,11.9,1
red,8.5,0.2,2.1,23.0,113.0,0.99733,0.66,0.097,0.48,3.13,9.2,0
red,9.0,0.43,2.4,29.0,46.0,0.9943,0.4,0.068,0.6,3.2,12.2,1
red,6.7,0.09,2.9,7.0,22.0,0.99669,0.56,0.079,0.61,3.46,10.2,0
red,10.4,0.48,1.9,6.0,10.0,0.99724,0.26,0.066,0.87,3.33,10.9,1
red,10.4,0.48,1.9,6.0,10.0,0.99724,0.26,0.066,0.87,3.33,10.9,1
red,10.1,0.5,2.4,6.0,13.0,0.99643,0.38,0.104,0.65,3.22,11.6,1
red,8.5,0.44,1.7,6.0,12.0,0.99605,0.34,0.079,0.63,3.52,10.7,0
red,7.2,0.3,2.1,35.0,72.0,0.997,0.41,0.083,0.52,3.44,9.4,0
red,7.2,0.3,2.1,35.0,72.0,0.997,0.41,0.083,0.52,3.44,9.4,0
red,8.4,0.29,2.6,31.0,119.0,0.99801,0.59,0.109,0.5,3.15,9.1,0
red,7.0,0.32,3.6,9.0,29.0,0.99416,0.4,0.061,0.49,3.28,11.3,1
red,12.2,0.49,1.4,3.0,6.0,0.9969,0.45,0.075,0.63,3.13,10.4,0
